officer_id,age,gender,marital_status,rank,unit,years_of_service,avg_weekly_hours,night_shift_ratio,overtime_hours_month,critical_incidents_last_year,trauma_exposure_index,sick_days_last_year,internal_complaints_last_2y,duty_satisfaction,work_env_rating,work_life_balance,mental_health_risk_flag,base_pay_band,promotion_last_3y,transfer_last_2y,posted_in_high_risk_area,attrition
179,33,Male,Married,Constable,Cyber Crime,2.4,58.48993377791481,0.35,18.46370806813786,2,3.17,5,0,2,5,3,0,Low,0,0,0,0
180,37,Male,Married,Constable,Anti-Terror,8.6,53.47030752390586,0.28,13.45176475200335,5,10.18,6,0,4,1,4,0,Medium,0,1,1,0
181,37,Female,Single,Inspector,Anti-Terror,13.1,59.71579019772898,0.43,19.693896217321246,13,19.51,7,0,4,3,3,1,Medium,0,1,0,1
182,48,Male,Married,Sub-Inspector,Special Operations,15.8,49.0276737520064,0.24,19.678265321528162,8,11.41,3,0,2,3,4,1,Medium,0,1,0,0
183,47,Male,Married,Head Constable,Cyber Crime,16.3,52.22204640736252,0.59,20.310471982766842,2,1.42,11,0,4,5,3,1,High,0,0,0,0
184,33,Male,Single,Constable,Intelligence,10.7,54.63809177172852,0.29,15.429047774468636,1,0.97,6,1,3,3,3,0,Low,0,1,1,0
185,32,Female,Single,Assistant Sub-Inspector,Cyber Crime,20.3,62.35903971095049,0.31,28.59313829392545,5,6.69,5,0,4,3,2,0,Low,0,1,1,1
186,21,Female,Married,Constable,Anti-Terror,6.0,54.280109020729086,0.16,29.789417567131068,8,14.08,4,0,5,3,5,0,Low,1,1,0,0
187,32,Male,Single,Constable,Traffic,4.6,71.99832724963856,0.13,57.81508996068284,2,2.33,13,0,2,3,3,1,Medium,0,0,0,0
188,28,Male,Married,Constable,Patrol,4.9,58.09871138182945,0.69,52.20294727004849,1,1.15,4,0,2,5,3,1,Medium,0,1,0,1
189,33,Male,Single,Sub-Inspector,Intelligence,11.3,35.0,0.22,34.08529879438155,0,0.0,5,0,3,3,3,1,Medium,0,0,1,0
190,39,Male,Single,Head Constable,Patrol,35.0,53.164025748527926,0.12,17.378948100502786,5,5.63,1,1,2,4,3,0,Medium,1,0,0,0
191,37,Male,Married,Sub-Inspector,Investigation,12.6,43.50960761897153,0.16,52.32635689484695,3,3.67,3,0,2,5,2,0,Medium,0,0,1,1
192,36,Male,Married,Inspector,Traffic,35.0,45.08265641452303,0.2,12.568253357915976,2,1.61,3,2,3,1,4,0,Medium,0,0,0,0
193,38,Male,Single,Constable,Cyber Crime,1.2,66.9309600637335,0.39,27.428125529857073,0,0.0,6,1,4,5,2,1,Low,0,0,0,0
194,35,Male,Single,Constable,Traffic,0.5,57.233306536465314,0.68,16.85524185079489,1,0.8,6,0,2,3,3,1,High,1,1,0,0
195,38,Female,Married,Sub-Inspector,Patrol,21.3,64.85121582186078,0.27,7.732046042469075,0,0.0,3,0,5,2,1,0,Medium,0,0,0,0
196,21,Male,Married,Deputy SP,Cyber Crime,35.0,59.11066507171693,0.23,35.84856222926377,3,2.17,4,0,3,4,3,0,Medium,0,0,0,0
197,34,Female,Single,Constable,Patrol,5.0,45.350181572204264,0.3,36.59900841203659,5,6.87,6,0,1,2,2,1,Medium,0,1,0,1
198,35,Female,Married,Head Constable,Investigation,6.4,46.683860807376426,0.05,8.05910831635059,2,2.08,4,0,1,2,4,0,Medium,0,1,0,0
199,33,Male,Married,Constable,Traffic,3.0,44.927835595863755,0.12,40.16512840387627,3,3.06,8,0,4,4,4,0,Low,0,1,0,0
200,34,Male,Married,Sub-Inspector,Intelligence,28.3,52.994903634460385,0.51,16.53119949540998,1,1.17,2,1,2,3,4,1,Medium,0,1,0,1
201,42,Male,Divorced,Head Constable,Traffic,3.6,54.16382983386698,0.2,39.1255507963258,1,1.09,6,0,2,4,3,0,Low,0,0,0,0
202,31,Male,Married,Constable,Traffic,9.3,62.89239662370694,0.67,46.62953205105276,1,0.91,8,0,2,5,4,0,Low,0,0,1,0
203,54,Male,Married,Constable,Patrol,8.2,56.13554771326756,0.38,15.108348461746761,0,0.0,8,1,3,4,4,0,High,0,1,1,0
204,42,Female,Single,Assistant Sub-Inspector,Traffic,14.0,47.303927852468334,0.36,44.625792375917335,3,3.06,6,0,2,5,3,0,Low,0,0,0,0
205,36,Male,Married,Assistant Sub-Inspector,Cyber Crime,17.2,70.21601304284984,0.73,67.69090535668956,2,1.93,5,0,3,4,2,0,Very High,0,0,1,1
206,34,Female,Single,Head Constable,Intelligence,12.4,63.06424057452178,0.39,35.60992542908598,2,2.34,3,0,3,1,1,0,Medium,1,1,0,0
207,35,Male,Married,Constable,Patrol,2.2,52.81674765201668,0.62,12.273408034693281,5,4.77,5,0,3,2,3,0,Low,0,0,0,1
208,29,Male,Divorced,Sub-Inspector,Special Operations,9.5,57.49589330473634,0.14,24.534650692193082,6,6.66,4,0,4,4,3,0,Low,0,0,1,0
209,35,Male,Married,Constable,Special Operations,0.5,51.08662409475648,0.6,46.01763703364289,9,12.6,8,0,2,3,4,0,Low,0,0,0,1
210,38,Female,Married,Constable,Patrol,5.9,62.55468720394379,0.55,48.746091066938874,4,5.5,4,0,1,2,3,0,Low,1,0,0,1
211,41,Male,Married,Sub-Inspector,Intelligence,12.7,45.41302602260263,0.68,23.437645754063837,2,2.34,4,0,1,5,2,0,Low,0,0,0,0
212,41,Male,Married,Assistant Sub-Inspector,Traffic,32.4,59.82761785994483,0.71,53.42972077446126,2,2.56,2,0,4,4,4,0,Low,0,0,0,0
213,34,Male,Married,Inspector,Intelligence,35.0,48.849562390049236,0.15,19.486132407170853,5,3.96,5,1,1,3,3,1,Medium,0,1,0,1
214,25,Male,Married,Constable,Patrol,0.5,44.24651126038822,0.45,31.815974763582144,2,2.34,7,0,2,2,3,1,Low,0,1,1,1
215,31,Male,Single,Head Constable,Intelligence,34.3,75.78684258617022,0.52,60.634057584605934,1,1.57,2,0,1,3,5,1,Medium,0,0,0,0
216,49,Male,Single,Head Constable,Traffic,13.6,65.00984644541798,0.47,36.92729281552286,1,0.94,2,1,4,1,2,0,High,0,0,0,0
217,43,Male,Single,Sub-Inspector,Investigation,24.5,64.34979122702711,0.42,31.724152883266722,1,1.34,8,1,5,2,4,0,Low,1,1,0,0
218,39,Female,Single,Deputy SP,Investigation,33.1,68.6994535753914,0.43,23.45228709839207,3,3.45,5,0,3,2,2,0,Medium,0,0,1,0
219,30,Male,Single,Deputy SP,Special Operations,20.8,60.42843972044213,0.52,46.201020488181214,4,6.03,9,0,2,3,5,0,Low,0,0,0,1
220,36,Female,Married,Assistant Sub-Inspector,Patrol,11.6,61.407524340526706,0.44,11.149597145238237,0,0.0,6,0,3,5,3,1,Medium,0,1,0,1
221,26,Male,Married,Assistant Sub-Inspector,Intelligence,10.9,59.89078831803138,0.25,26.569570330149094,1,0.98,3,0,1,4,3,0,Medium,1,0,1,0
222,32,Female,Married,Sub-Inspector,Investigation,25.2,60.884151384597956,0.62,41.020105336827214,5,4.83,3,0,3,3,3,0,High,0,0,0,0
223,34,Male,Married,Constable,Investigation,10.2,49.813451502946236,0.45,23.715466584657374,4,2.85,6,0,1,1,5,1,Very High,0,0,1,0
224,33,Male,Divorced,Head Constable,Investigation,3.8,64.70520888889092,0.56,72.73271395065277,0,0.0,8,0,4,1,1,0,Medium,1,0,0,0
225,44,Male,Widowed,Head Constable,Investigation,4.3,65.72710561979346,0.41,48.65084879599532,4,5.34,4,0,1,2,5,0,Low,1,0,0,0
226,25,Male,Married,Assistant Sub-Inspector,Intelligence,11.6,60.46400634102842,0.19,49.95763543439959,1,1.19,6,0,4,3,1,1,Medium,0,0,0,0
227,29,Male,Divorced,Assistant Sub-Inspector,Patrol,10.9,43.020940436517606,0.09,14.432685035173225,1,1.43,4,0,3,5,3,0,Medium,0,0,1,0
228,25,Male,Married,Assistant Sub-Inspector,Investigation,10.3,77.68801510917132,0.4,22.486779845957308,2,1.58,2,0,4,4,4,0,Low,0,0,0,0
229,26,Male,Married,Constable,Investigation,5.4,56.958380567540516,0.15,47.504665559296306,4,3.93,3,0,3,5,4,0,Low,0,0,0,0
230,37,Male,Single,Head Constable,Special Operations,11.1,70.2512380069316,0.68,9.123969731537375,4,7.64,7,0,4,4,4,0,Low,0,1,0,1
231,23,Male,Married,Head Constable,Women & Child Protection,7.0,60.53653411307782,0.55,43.77601378963135,2,5.37,1,0,3,5,2,0,High,0,0,0,1
232,42,Male,Single,Constable,Traffic,12.9,53.89811942791713,0.38,19.963911995424766,3,2.61,4,0,4,4,3,0,Very High,0,0,0,1
233,34,Male,Married,Head Constable,Investigation,7.8,69.28808585086466,0.37,31.65388576481084,4,3.54,9,3,3,4,1,1,Low,1,1,0,1
234,37,Female,Single,Sub-Inspector,Patrol,16.9,61.78995954814467,0.62,58.48993503561176,0,0.0,7,0,5,2,1,1,Low,1,0,0,1
235,39,Male,Married,Sub-Inspector,Patrol,8.4,52.96719899492776,0.44,37.08482478580548,2,1.96,4,0,4,5,3,0,Medium,0,0,0,0
236,33,Female,Single,Constable,Anti-Terror,19.9,49.460579458161305,0.27,14.03008162465999,2,4.32,7,0,2,4,1,0,High,0,0,0,1
237,44,Male,Divorced,Constable,Intelligence,0.5,62.12699492272209,0.37,16.241557151113266,1,0.71,5,0,1,5,3,0,Medium,0,0,0,0
238,34,Male,Married,Constable,Patrol,19.3,59.64032954373403,0.39,35.5858005970813,2,2.16,7,1,4,2,1,0,Low,0,0,0,1
239,41,Male,Married,Assistant Sub-Inspector,Special Operations,5.3,56.03992089226445,0.6,35.8511149907971,5,7.57,5,0,2,4,3,0,High,0,0,0,0
240,34,Male,Married,Sub-Inspector,Intelligence,10.9,65.30762300387936,0.85,27.51387440936925,2,1.65,11,1,4,3,5,0,Low,0,1,1,0
241,38,Female,Married,Constable,Investigation,0.5,67.31109733987124,0.41,22.931098768147223,1,1.57,7,0,3,3,2,0,Medium,0,1,0,1
242,38,Male,Widowed,Head Constable,Patrol,7.4,62.53501142794048,0.35,35.07137243223445,3,3.12,5,0,3,4,2,0,High,0,1,1,0
243,38,Male,Divorced,SP+,Anti-Terror,35.0,55.44961565380167,0.2,14.156917316040834,4,9.01,6,0,2,2,2,0,Medium,0,0,0,0
244,28,Male,Single,SP+,Investigation,20.7,55.64612121099231,0.24,50.2797822213958,2,1.48,4,0,4,3,2,0,Low,1,1,1,0
245,39,Male,Single,Constable,Cyber Crime,0.8,66.39120383543009,0.27,41.68848918954272,4,6.12,0,0,2,2,1,0,Low,0,1,0,1
246,33,Female,Married,Head Constable,Investigation,13.0,58.524819453185735,0.01,18.672571289065147,2,2.58,9,1,3,3,1,0,Low,0,0,0,1
247,41,Female,Married,Assistant Sub-Inspector,Patrol,15.6,51.75528912443786,0.7,15.741560239991577,2,1.84,7,2,3,3,3,1,Low,0,0,0,0
248,21,Male,Married,Head Constable,Patrol,3.6,35.0,0.84,13.116111914781518,2,2.37,1,0,4,3,2,0,High,0,0,0,0
249,24,Female,Widowed,Constable,Women & Child Protection,5.1,38.529886745708225,0.62,44.14008500162691,0,1.32,4,0,3,4,3,0,High,0,0,0,0
250,39,Female,Single,Constable,Investigation,3.7,43.04582561903591,0.33,50.81078925014813,2,2.64,9,1,3,1,4,0,Very High,0,1,0,1
251,51,Male,Single,Head Constable,Cyber Crime,5.1,43.69478665171371,0.21,26.789511619624534,3,2.63,7,0,5,2,2,0,Low,0,0,0,0
252,43,Female,Married,Assistant Sub-Inspector,Intelligence,8.3,77.71917012535029,0.16,37.98923890782,3,3.68,7,0,1,2,5,1,High,0,0,0,1
253,31,Male,Single,Assistant Sub-Inspector,Traffic,26.1,64.34395821640776,0.22,29.627419869552945,3,2.24,2,0,3,5,4,0,Medium,0,1,0,0
254,22,Male,Divorced,Constable,Cyber Crime,4.0,46.25960544542954,0.82,67.81375776343305,3,2.47,6,0,4,4,2,1,High,0,0,0,0
255,42,Female,Divorced,Assistant Sub-Inspector,Cyber Crime,28.0,46.17254672441919,0.27,31.967960849110675,1,0.82,3,1,4,3,3,0,High,0,0,0,0
256,35,Male,Widowed,Sub-Inspector,Investigation,31.8,59.696362543910446,0.24,14.43718347176758,2,3.08,6,1,4,4,3,0,Medium,0,1,0,0
257,41,Male,Married,Head Constable,Patrol,7.4,59.163672037326435,0.49,22.13190993857663,3,2.51,2,0,4,2,4,0,High,0,0,0,0
258,37,Female,Single,Assistant Sub-Inspector,Patrol,10.0,58.28544287632212,0.71,17.29590512584255,2,2.16,5,0,1,3,1,0,Medium,0,0,0,0
259,36,Male,Single,Constable,Intelligence,0.5,56.65858948810624,0.73,17.704919746629102,4,3.14,5,0,2,5,3,0,Low,0,0,0,0
260,60,Female,Married,Sub-Inspector,Anti-Terror,19.4,52.99312343437651,0.23,44.5279928935598,8,14.13,3,0,4,4,3,0,High,0,0,1,0
261,36,Male,Widowed,Head Constable,Intelligence,9.2,62.12881713098095,0.67,41.88449129366132,0,0.0,6,1,5,3,3,0,Low,0,0,0,0
262,35,Male,Widowed,Assistant Sub-Inspector,Investigation,35.0,57.856281618123155,0.23,14.595941270201967,2,1.75,6,0,2,4,1,0,Medium,0,0,0,0
263,35,Male,Divorced,Constable,Intelligence,3.2,67.79076121064556,0.07,5.573511312260152,2,3.01,1,1,2,3,3,0,Low,0,0,1,0
264,31,Female,Single,SP+,Women & Child Protection,17.0,56.03137498040826,0.41,11.73216539344158,1,3.21,5,0,3,3,3,0,Low,0,0,0,0
265,44,Female,Married,Constable,Patrol,0.5,45.728087443820144,0.64,27.884199298613247,0,0.0,13,0,2,3,5,0,Low,1,0,0,0
266,33,Female,Widowed,SP+,Investigation,35.0,58.40419113050105,0.6,60.34216116866659,3,3.64,7,0,2,4,1,0,Low,0,0,1,0
267,41,Male,Single,Constable,Traffic,4.1,57.496755675922465,0.38,47.0701922343657,3,2.31,6,2,3,2,3,0,Low,1,0,0,0
268,38,Male,Married,Head Constable,Investigation,15.7,62.203097852691684,0.38,27.050577600968982,4,3.41,4,2,3,4,1,0,High,0,0,0,1
269,46,Male,Widowed,Constable,Anti-Terror,4.7,61.55722805249465,0.09,17.021553804509413,3,10.0,6,0,1,2,2,1,Low,0,1,0,1
270,39,Male,Single,Inspector,Traffic,13.2,56.733864625262896,0.78,20.372691316400157,2,2.52,5,0,3,5,1,1,High,0,0,0,1
271,26,Male,Single,Inspector,Investigation,12.9,63.20250253723317,0.83,35.69961002789491,2,1.48,9,0,5,3,3,1,High,1,0,0,0
272,25,Female,Married,Inspector,Investigation,10.9,58.52366185394109,0.63,21.4806044481697,2,2.2,7,0,3,3,2,1,Low,1,1,0,0
273,47,Male,Single,Constable,Patrol,5.3,57.88018114789539,0.2,58.15079047690298,1,1.47,8,0,5,4,4,0,Low,1,0,0,0
274,31,Male,Single,Assistant Sub-Inspector,Investigation,5.6,63.335737207925696,0.35,32.674356414549266,3,3.18,8,0,2,4,1,0,Low,0,0,0,0
275,25,Male,Divorced,Head Constable,Women & Child Protection,35.0,40.48110102922741,0.13,39.03169434423636,5,9.3,8,1,1,4,5,1,Low,0,1,0,0
276,31,Male,Single,Constable,Patrol,5.1,58.269557917335014,0.26,79.80306749039927,1,1.57,3,0,4,2,3,0,Medium,0,0,1,0
277,46,Male,Married,Sub-Inspector,Traffic,10.2,56.397444992464656,0.26,12.407055675720866,2,2.32,4,0,2,4,3,1,Medium,0,0,0,0
278,25,Male,Single,Constable,Patrol,2.8,50.679650096413205,0.38,56.97129089571148,2,3.08,4,0,2,4,1,0,Low,0,0,0,0
279,29,Female,Single,Constable,Anti-Terror,10.4,44.08437531552779,0.59,14.092910741400473,5,12.01,6,0,3,3,2,1,Medium,0,0,0,1
280,31,Male,Divorced,Head Constable,Intelligence,4.8,47.24497977739144,0.41,8.748301585152067,4,3.52,5,0,4,3,5,0,Low,0,0,0,0
281,26,Male,Married,Constable,Intelligence,2.8,55.02994662099984,0.41,37.41219225794559,1,1.4,6,0,3,4,3,1,Low,0,0,0,0
282,27,Male,Married,Sub-Inspector,Patrol,30.3,62.79548204419492,0.32,11.946540171308584,2,2.81,5,0,2,2,4,1,High,0,0,0,0
283,24,Male,Married,Sub-Inspector,Cyber Crime,7.7,69.56567794161143,0.37,18.578115338743938,3,3.09,6,0,4,3,2,0,High,1,1,0,0
284,32,Male,Married,Constable,Investigation,1.6,43.80720315201986,0.38,9.860341238873065,4,3.86,7,0,3,3,4,1,Low,0,0,0,1
285,33,Male,Single,Head Constable,Investigation,6.1,63.021327752972816,0.31,25.266811838145866,1,1.03,3,0,3,5,4,1,Low,0,0,0,1
286,31,Female,Married,Constable,Cyber Crime,10.2,61.302207330482425,0.4,17.00690103639921,1,0.71,4,1,3,3,4,0,High,0,0,0,0
287,23,Female,Married,Constable,Patrol,2.0,65.14037140436807,0.58,35.84396888617575,0,0.0,3,0,5,3,2,0,Low,0,0,0,0
288,46,Male,Married,Assistant Sub-Inspector,Patrol,19.1,57.46675586122083,0.31,26.15645566052159,1,1.29,4,0,5,2,2,0,High,1,1,0,0
289,25,Male,Married,Head Constable,Patrol,4.3,57.420277146468386,0.61,58.921266367285334,1,1.09,6,1,4,4,1,0,Medium,0,0,0,0
290,38,Male,Married,Sub-Inspector,Patrol,20.2,53.800500599481545,0.48,42.87588355324366,2,2.26,5,1,2,4,1,0,Low,0,0,0,0
291,27,Male,Married,Constable,Patrol,11.0,55.349050582309175,0.37,32.65274552797737,1,1.2,5,0,1,3,3,0,Medium,0,0,0,0
292,41,Male,Widowed,Sub-Inspector,Cyber Crime,18.5,54.05986865446799,0.2,13.385777819204929,0,0.0,3,0,1,2,2,0,High,1,0,1,0
293,44,Female,Widowed,Deputy SP,Investigation,27.6,49.46359699417032,0.54,39.1289229013432,7,6.52,3,1,5,1,2,0,Medium,0,0,0,0
294,29,Male,Widowed,Deputy SP,Patrol,12.6,53.57950401491154,0.11,45.799173546862676,0,0.0,4,0,3,2,3,1,High,0,0,0,0
295,21,Female,Married,Head Constable,Investigation,15.7,49.22805645943626,0.15,55.61977029817824,2,2.17,8,0,3,2,4,1,Medium,0,1,1,0
296,42,Male,Divorced,Head Constable,Intelligence,3.6,47.19181897188204,0.22,34.578167385064724,2,3.0,5,1,1,4,3,0,Low,0,0,0,0
297,51,Male,Married,Sub-Inspector,Patrol,34.2,42.73679813205244,0.28,14.311321645823517,1,1.01,7,0,3,1,4,0,Medium,0,0,0,0
298,39,Female,Married,Constable,Cyber Crime,6.6,71.72364014053815,0.41,8.116010393286068,1,1.04,4,1,3,1,5,0,High,0,0,0,0
299,37,Male,Divorced,Head Constable,Cyber Crime,29.2,64.85700131578835,0.37,23.19525113451009,2,2.25,6,0,3,2,4,1,Low,0,1,0,0
300,43,Male,Married,SP+,Women & Child Protection,35.0,46.47140372121543,0.21,20.97573487969416,1,3.63,2,0,3,5,2,0,High,0,0,0,0
301,42,Male,Married,Constable,Investigation,0.8,62.2618017884765,0.29,39.18198741109184,3,2.73,6,0,3,2,2,0,Medium,0,1,1,1
302,29,Male,Single,Deputy SP,Traffic,33.2,71.15706929468176,0.52,28.091369943865818,2,2.4,4,0,1,3,4,0,Low,1,1,0,0
303,31,Male,Married,Head Constable,Traffic,9.6,62.43824630284749,0.4,9.978503306358272,3,3.9,10,0,4,5,3,0,Medium,0,0,0,0
304,41,Male,Married,Head Constable,Traffic,7.2,65.81112218357669,0.39,43.60119113836429,1,1.27,8,0,2,3,5,0,Medium,1,1,0,0
305,35,Male,Single,Constable,Anti-Terror,0.5,39.66749758307817,0.45,34.662235057834074,6,9.32,2,0,5,2,2,0,Medium,0,0,0,0
306,47,Male,Married,Assistant Sub-Inspector,Patrol,10.7,46.606743978891686,0.85,29.067563068713497,1,1.3,6,0,3,2,2,0,Low,1,0,0,0
307,30,Male,Married,Assistant Sub-Inspector,Patrol,12.3,35.0,0.37,23.1299210027951,0,0.0,12,0,4,3,3,0,High,0,0,0,0
308,42,Male,Single,Constable,Traffic,14.0,67.19968339006587,0.17,45.06752731644597,1,1.46,5,0,5,1,4,0,High,0,1,0,0
309,39,Male,Married,Head Constable,Special Operations,4.5,59.26536875843307,0.58,44.412852608985524,3,6.79,4,0,2,4,2,0,Low,1,0,0,0
310,35,Male,Married,Assistant Sub-Inspector,Patrol,15.9,43.00425232712114,0.31,18.20258306424181,0,0.0,4,2,2,4,1,0,Low,0,1,0,0
311,45,Male,Divorced,Assistant Sub-Inspector,Patrol,27.3,62.974884598923005,0.18,30.24564375644241,5,3.54,9,0,3,3,3,0,Medium,0,0,0,1
312,41,Male,Single,Constable,Women & Child Protection,3.2,60.73503589127401,0.16,39.20856178579026,2,5.11,5,0,3,1,5,0,Low,0,0,1,0
313,28,Male,Single,Assistant Sub-Inspector,Traffic,18.6,46.82231023354235,0.61,14.757934737644856,3,4.74,10,0,1,2,1,0,Low,0,0,1,1
314,41,Male,Married,Constable,Cyber Crime,11.9,54.98959146162892,0.79,43.301795769904714,2,2.9,3,0,2,2,1,1,Medium,1,0,0,0
315,47,Male,Married,Head Constable,Patrol,6.5,48.02110079645743,0.06,10.43621863233243,2,2.49,4,0,4,5,1,1,Medium,0,0,1,0
316,35,Male,Single,Constable,Intelligence,1.4,57.40188898784058,0.73,8.460276089315833,3,3.25,4,0,4,5,2,0,Medium,0,0,1,0
317,34,Male,Single,Deputy SP,Traffic,31.0,74.03412939365013,0.4,49.74714704334368,3,4.12,10,0,3,2,2,0,High,0,0,1,0
318,31,Male,Married,Assistant Sub-Inspector,Investigation,8.5,64.35497680229312,0.13,50.83645173911656,3,2.79,6,0,2,2,2,1,Low,0,0,0,0
319,36,Male,Single,Deputy SP,Patrol,21.2,56.61765621087601,0.39,39.36606076795945,1,0.99,9,0,3,4,2,0,Low,0,0,0,0
320,41,Male,Single,Constable,Patrol,2.2,62.72528675527604,0.59,22.06568621881352,2,2.33,3,0,3,2,3,0,Medium,0,1,0,0
321,29,Female,Single,Constable,Investigation,3.2,58.712157597990945,0.38,36.37509058560746,3,4.3,8,1,2,4,2,0,Medium,0,1,1,0
322,25,Male,Divorced,Sub-Inspector,Patrol,20.6,41.06988313088972,0.76,23.183229894102112,2,1.63,3,0,2,2,3,0,Low,0,0,0,0
323,33,Male,Married,Deputy SP,Patrol,15.0,73.14004718268187,0.3,33.957833845033875,0,0.0,2,0,4,2,2,0,Low,1,0,0,0
324,25,Male,Single,Constable,Women & Child Protection,1.8,42.49184512161353,0.64,23.68327743169044,2,4.4,10,0,3,3,3,0,Low,1,1,0,1
325,40,Male,Single,Head Constable,Investigation,25.6,43.2925704371819,0.36,10.64950907469837,3,4.41,7,0,4,5,2,0,Low,1,0,1,0
326,33,Male,Married,Constable,Special Operations,5.2,60.35116542664426,0.49,30.546628852039152,8,8.7,8,0,2,3,3,1,Medium,0,0,0,1
327,22,Male,Single,Head Constable,Cyber Crime,3.1,43.364674784040545,0.66,11.591253264408104,3,2.38,10,0,3,3,4,0,Medium,0,1,0,0
328,33,Female,Married,Constable,Patrol,18.6,45.20194329612227,0.07,29.911873608408964,1,1.54,4,0,2,4,4,0,Low,0,0,0,0
329,34,Male,Married,Head Constable,Investigation,16.6,51.462915759261186,0.66,30.679016326497532,2,1.75,4,1,3,2,4,1,Low,0,1,1,1
330,40,Male,Single,Constable,Special Operations,1.8,60.63095970933675,0.11,41.31059050618591,4,5.95,5,0,2,2,1,0,Medium,0,0,0,0
331,35,Male,Single,Constable,Special Operations,2.3,58.265710186511484,0.47,26.262342987937945,5,5.49,9,0,2,3,3,0,Low,1,1,1,0
332,51,Male,Married,Constable,Patrol,2.4,63.27867531007369,0.62,60.51374762866016,1,1.01,4,1,1,3,2,1,High,0,0,0,1
333,32,Male,Single,Deputy SP,Anti-Terror,20.3,44.62275846505534,0.2,11.865100122922312,2,4.96,4,0,1,4,4,0,Medium,0,0,0,0
334,36,Male,Married,Deputy SP,Patrol,20.9,44.994453868373746,0.47,23.57283486690765,4,2.98,2,0,4,2,2,0,Medium,0,1,0,0
335,35,Male,Married,Assistant Sub-Inspector,Traffic,5.5,54.20934756232431,0.7,39.70522595063552,1,1.53,2,1,3,4,4,0,Medium,0,0,0,0
336,34,Male,Married,Constable,Intelligence,1.7,63.01298028451315,0.36,7.452961052173411,3,2.78,6,0,4,4,1,0,Medium,1,0,0,0
337,37,Male,Divorced,Head Constable,Investigation,5.4,66.20588148957002,0.6,29.543983033924476,3,3.03,11,2,2,3,4,1,Medium,0,0,0,1
338,40,Male,Married,Assistant Sub-Inspector,Women & Child Protection,8.8,52.09458929681112,0.51,40.356084748793975,2,4.88,7,0,3,3,3,0,Medium,0,0,1,0
339,47,Male,Married,Constable,Cyber Crime,2.2,35.26152440035173,0.46,26.553484556582532,2,3.0,6,1,3,4,1,1,Medium,0,0,1,0
340,23,Female,Divorced,Constable,Traffic,2.5,72.53644699243573,0.26,11.327928304417881,1,0.91,7,0,3,4,2,0,High,0,0,0,0
341,32,Male,Divorced,Assistant Sub-Inspector,Patrol,21.4,53.43591458694868,0.72,41.7956309300548,0,0.0,12,0,3,5,3,0,Medium,0,1,0,1
342,32,Male,Single,Sub-Inspector,Patrol,7.3,47.95591121819892,0.18,23.068651079722343,4,3.28,5,0,3,3,4,0,Medium,1,0,1,0
343,44,Male,Married,Assistant Sub-Inspector,Special Operations,11.4,65.05191225112635,0.18,8.02544382983245,4,5.18,4,0,2,4,1,0,Medium,1,0,0,0
344,33,Male,Married,Inspector,Investigation,27.9,66.03698719494912,0.24,14.813983006077798,3,3.09,10,0,2,3,1,0,Medium,0,0,0,0
345,21,Male,Married,Assistant Sub-Inspector,Investigation,8.3,43.40245880646805,0.4,18.56526142785034,3,3.77,9,0,2,4,1,0,Medium,0,0,1,0
346,37,Female,Married,Sub-Inspector,Special Operations,22.9,51.19349057343499,0.6,24.60306522940693,3,9.73,13,0,5,4,2,0,Low,0,0,0,0
347,36,Male,Married,Inspector,Traffic,32.5,65.15682334796054,0.21,60.07623652320888,0,0.0,9,0,5,2,3,0,Low,0,0,0,0
348,37,Male,Married,Head Constable,Traffic,8.1,45.4004685096824,0.57,36.65107884576108,2,2.73,9,0,2,4,3,0,Medium,0,0,0,0
349,28,Male,Widowed,Sub-Inspector,Investigation,35.0,60.782663081244294,0.41,20.13408573481144,8,12.17,5,0,4,3,5,0,Medium,0,0,1,0
350,50,Male,Single,Head Constable,Investigation,12.6,56.72619082736035,0.23,44.18182571712667,4,4.15,10,0,2,1,2,0,Low,0,0,0,0
351,33,Male,Single,Constable,Special Operations,7.6,46.89152919736569,0.69,50.14501836789847,4,8.18,3,0,3,4,2,0,Low,0,0,0,0
352,34,Male,Married,Constable,Cyber Crime,3.1,66.10061932058989,0.46,19.547765985808283,0,0.0,6,0,1,2,3,0,Very High,0,1,0,1
353,29,Male,Married,Sub-Inspector,Traffic,17.2,47.52861285582898,0.34,41.332665194968826,3,3.15,6,1,3,4,3,0,High,0,0,0,0
354,29,Male,Married,Head Constable,Women & Child Protection,16.3,63.101518080924464,0.28,17.200058085908076,1,3.32,2,0,1,5,3,0,High,0,0,0,0
355,26,Male,Divorced,Constable,Anti-Terror,1.5,65.86118225121986,0.2,10.943928699992643,5,10.53,3,1,3,4,2,0,High,0,1,0,1
356,33,Female,Married,Constable,Traffic,5.5,62.91917125025636,0.44,27.14729449327733,1,0.98,4,0,3,3,4,1,Medium,0,0,0,0
357,28,Male,Single,Assistant Sub-Inspector,Traffic,20.9,50.20141055877234,0.29,75.22877218794831,1,1.59,10,0,3,5,2,0,Low,0,0,1,0
358,52,Male,Single,Assistant Sub-Inspector,Traffic,22.8,55.59191001025376,0.73,37.03048332660447,1,0.92,6,0,5,3,3,0,Low,1,0,1,0
359,21,Male,Single,Sub-Inspector,Investigation,30.6,50.62084348833921,0.67,43.32883721692751,3,3.68,4,0,2,2,4,0,Medium,0,0,0,0
